year,month,day,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Philadelphia,New York,Boston
2014,10,26,282.27958333333333,282.25166666666667,288.2157291666667,284.04541666666665,288.40635416666663,288.4678125,289.85166666666663,295.1740625,286.6308333333333,284.71989583333334,294.4511458333333,296.07458333333335,293.4209375,292.7547916666667,280.94958333333335,289.0646875,285.1870833333333,289.04697916666663,285.6975,291.06625,283.0865625,291.8740625,290.8407291666667,296.4016666666667,284.5152083333333,287.9058333333333,287.4216666666667,285.2396875
2014,10,27,282.20625,281.6880208333333,287.50572916666664,281.48541666666665,286.534375,285.8953125,284.7005208333333,293.79114583333336,287.5989583333333,279.5286458333333,295.65781250000003,296.1140625,296.3234375,296.153125,286.7671875,293.88072916666664,288.84583333333336,292.67343750000003,289.4875,291.70937499999997,282.2114583333333,294.18645833333335,289.33750000000003,296.3432291666667,282.0229166666667,284.246875,285.7104166666667,283.8666666666667
2014,10,28,283.21125,283.7281875,287.2677708333333,283.9985,287.095375,287.1240208333333,283.4990208333333,290.9552708333334,282.936,273.61516666666665,296.861,296.39225,296.4240208333333,287.945375,281.21204166666666,291.0990208333333,288.6125625,293.0500625,291.5313125,292.4865208333334,288.6042291666667,295.1526666666667,291.5693333333333,298.0458958333333,292.0432916666667,286.7781875,286.030006281625,284.82975
2014,10,29,285.7783144575,285.6094375,288.4339166666667,286.0026666666667,288.232875,288.6063125,284.12870833333335,291.0969375,282.601625,275.6662083333333,297.2735,292.5719375,297.3011041666667,281.9906875,278.07870833333334,282.907875,282.1219375,286.7750625,281.9011041666667,290.4250625,282.214125,296.1146458333333,291.9599583333333,297.30058333333335,286.38079166666665,290.0000625,288.23625,287.7708958333333
2014,10,30,284.645221529,284.2880416666667,290.06825,284.362,289.0359583333333,288.39325,284.93491666666665,291.7885625,281.57085416666666,276.93752083333334,294.46408333333335,289.1521041666667,293.6208541666667,285.0255416666667,277.2745,280.137,280.8093958333333,281.9416875,277.6239791666667,285.7380416666667,279.12502083333334,295.01825,287.415125,297.65366666666665,280.8541875,281.9802291666667,283.077387442375,283.69064583333335
2014,10,31,283.6331142745833,284.4843333333333,288.3093333333333,284.4556875,286.39370833333334,286.926,287.3905833333333,293.52079166666664,280.64370833333334,276.39631249999996,292.5614166666667,288.26141666666666,292.37547916666665,280.7499583333333,273.41766666666666,279.2832916666667,279.9806875,281.260375,277.4905833333333,284.01922916666666,279.5567291666667,293.0098541666667,283.54214583333334,298.3358958333333,277.2077708333333,278.68537499999996,280.2975,282.8015208333333
2014,11,1,281.74068169316666,279.5735833333333,286.98139583333335,280.724625,285.07879166666663,287.8157708333333,286.71785416666665,291.85066666666665,283.43972916666667,279.35066666666665,287.57097916666663,282.45222916666665,287.82670833333333,274.25483333333335,271.0188958333333,274.9063958333333,279.35066666666665,277.374625,274.143375,279.7553541666667,277.3011875,287.0897291666667,281.00170833333334,294.18816666666663,278.0188958333333,280.0543125,281.49,281.8787916666667
2014,11,2,281.68470717608335,281.0273125,286.1606458333333,280.84189583333335,281.591375,285.26377083333335,282.103875,289.341375,285.0090833333333,281.97158333333334,288.95075,283.79085416666663,285.5179375,281.4866875,276.2278333333333,274.4517916666667,277.8247083333333,275.3866875,272.0403333333333,279.010125,275.0825208333333,285.2486666666667,279.1731458333333,288.9106458333333,275.9679375,278.4366875,279.77125294975,278.39345833333334
2014,11,3,282.721956513625,282.7899791666667,286.1295625,284.29466666666667,281.41445833333336,283.0816458333333,278.31237500000003,284.70091666666667,281.79883333333333,275.9858125,293.64258333333333,289.78164583333336,291.4795625,287.77175,282.45508333333333,282.8003958333333,282.8238333333333,278.46602083333335,280.23685416666666,279.1394583333333,278.55716666666666,289.0139375,278.72070833333333,292.21654166666667,275.18997916666666,279.3764375,281.01909222591667,279.3764375
2014,11,4,284.61307715325,284.0150625,286.10308333333336,285.3405833333333,282.4140208333333,283.472875,279.2150625,285.65933333333334,276.74370833333336,272.2181875,297.129125,293.11818750000003,295.7963125,285.2645416666667,279.43485416666664,285.81558333333334,285.9598541666667,284.9687083333333,284.22808333333336,282.4135,283.88433333333336,291.45933333333335,283.3895416666667,296.44058333333334,282.36089583333336,283.226,286.63721864945836,282.03225000000003
